first_name,second_name,season,element_type,cost_change_start,now_cost,form,ict_index,chance_of_playing_next_round,points_per_game,total_points,player_id,team_id,start_cost,position
Danny,Ings,1819,4,-1,54,2.0,158.4,100,3.8,90,danny_ings,Southampton,55,FWD
Alex,McCarthy,1819,1,-2,43,0.0,58.6,100,2.9,73,alex_mccarthy,Southampton,45,GK
Fraser,Forster,1819,1,-3,42,0.4,2.2,None,2.0,2,fraser_forster,Southampton,45,GK
Ryan,Bertrand,1819,2,-2,48,1.4,82.6,100,2.3,56,ryan_bertrand,Southampton,50,DEF
Maya,Yoshida,1819,2,-4,41,0.6,63.4,100,2.6,44,maya_yoshida,Southampton,45,DEF
Cédric,Soares,1819,2,-3,42,0.0,63.9,0,2.9,52,cedric_soares,Southampton,45,DEF
Jack,Stephens,1819,2,-3,42,1.2,60.4,100,2.0,47,jack_stephens,Southampton,45,DEF
Sam,McQueen,1819,2,0,40,0.0,0.0,0,0.0,0,sam_mcqueen,Southampton,40,DEF
Jan,Bednarek,1819,2,0,40,1.2,81.9,100,2.0,49,jan_bednarek,Southampton,40,DEF
Wesley,Hoedt,1819,2,-3,42,0.0,34.7,0,2.2,29,wesley_hoedt,Southampton,45,DEF
Steven,Davis,1819,3,-4,46,0.0,8.2,0,3.0,9,steven_davis,Southampton,50,MID
James,Ward-Prowse,1819,3,-4,51,3.0,167.4,None,3.6,94,james_ward_prowse,Southampton,55,MID
Oriol,Romeu Vidal,1819,3,-3,42,1.0,74.0,None,1.8,55,oriol_romeu_vidal,Southampton,45,MID
Pierre-Emile,Højbjerg,1819,3,-1,44,2.8,148.8,100,2.9,90,pierre_emile_hojbjerg,Southampton,45,MID
Sofiane,Boufal,1819,3,0,55,0.0,0.0,0,0.0,0,sofiane_boufal,Southampton,55,MID
Joshua,Sims,1819,3,-1,44,0.6,9.6,0,1.6,11,joshua_sims,Southampton,45,MID
Nathan,Redmond,1819,3,0,55,4.0,241.4,100,3.6,137,nathan_redmond,Southampton,55,MID
Mario,Lemina,1819,3,-3,47,2.0,71.6,100,2.4,50,mario_lemina,Southampton,50,MID
Stuart,Armstrong,1819,3,-4,51,2.0,107.5,100,2.6,75,stuart_armstrong,Southampton,55,MID
Mohamed,Elyounoussi,1819,3,-5,60,0.4,54.2,100,1.8,28,mohamed_elyounoussi,Southampton,65,MID
Shane,Long,1819,4,-3,47,3.2,84.2,100,2.5,66,shane_long,Southampton,50,FWD
Charlie,Austin,1819,4,-5,55,0.4,67.4,100,1.8,46,charlie_austin,Southampton,60,FWD
Manolo,Gabbiadini,1819,4,-4,56,0.0,30.8,0,1.9,23,manolo_gabbiadini,Southampton,60,FWD
Guido,Carrillo,1819,4,0,55,0.0,0.0,0,0.0,0,guido_carrillo,Southampton,55,FWD
Angus,Gunn,1819,1,-2,43,1.4,23.8,None,3.9,47,angus_gunn,Southampton,45,GK
Jannik,Vestergaard,1819,2,-4,46,0.0,75.9,100,2.2,50,jannik_vestergaard,Southampton,50,DEF
Matt,Targett,1819,2,-3,42,1.6,86.2,100,2.3,36,matt_targett,Southampton,45,DEF
Michael,Obafemi,1819,4,0,50,0.0,21.6,0,2.2,13,michael_obafemi,Southampton,50,FWD
Yan,Valery,1819,2,1,41,1.6,60.7,100,2.3,54,yan_valery,Southampton,40,DEF
Tyreke,Johnson,1819,3,0,45,0.0,0.0,None,1.0,1,tyreke_johnson,Southampton,45,MID
Kayne,Ramsay,1819,2,0,40,0.0,1.1,100,1.0,1,kayne_ramsay,Southampton,40,DEF
Callum,Slattery,1819,3,0,45,0.0,4.2,None,1.3,4,callum_slattery,Southampton,45,MID
Sam,Gallagher,1819,4,0,45,0.0,0.0,100,1.0,4,sam_gallagher,Southampton,45,FWD
Alfie,Jones,1819,2,0,40,0.0,0.0,None,0.0,0,alfie_jones,Southampton,40,DEF
Hugo,Lloris,1819,1,-1,54,3.2,86.0,100,4.4,145,hugo_lloris,Tottenham Hotspur,55,GK
Michel,Vorm,1819,1,-3,47,0.0,6.6,100,2.5,5,michel_vorm,Tottenham Hotspur,50,GK
Toby,Alderweireld,1819,2,0,60,2.6,105.7,None,3.1,107,toby_alderweireld,Tottenham Hotspur,60,DEF
Danny,Rose,1819,2,-2,58,2.2,97.6,100,3.3,86,danny_rose,Tottenham Hotspur,60,DEF
Jan,Vertonghen,1819,2,-1,59,1.6,72.7,100,3.0,67,jan_vertonghen,Tottenham Hotspur,60,DEF
Ben,Davies,1819,2,-4,56,1.6,82.3,100,2.4,66,ben_davies,Tottenham Hotspur,60,DEF
Kieran,Trippier,1819,2,0,60,2.2,155.0,100,4.4,118,kieran_trippier,Tottenham Hotspur,60,DEF
Kyle,Walker-Peters,1819,2,-3,42,0.2,23.1,None,4.7,28,kyle_walker_peters,Tottenham Hotspur,45,DEF
Davinson,Sánchez,1819,2,-2,58,1.2,70.0,100,3.4,78,davinson_sanchez,Tottenham Hotspur,60,DEF
Serge,Aurier,1819,2,-3,57,0.0,30.5,100,3.0,24,serge_aurier,Tottenham Hotspur,60,DEF
Eric,Dier,1819,3,-3,47,2.6,63.6,100,2.8,56,eric_dier,Tottenham Hotspur,50,MID
Mousa,Dembélé,1819,3,-1,49,0.0,7.1,0,1.4,14,mousa_dembele,Tottenham Hotspur,50,MID
Erik,Lamela,1819,3,-6,59,1.8,104.1,100,3.5,67,erik_lamela,Tottenham Hotspur,65,MID
Christian,Eriksen,1819,3,-3,92,4.0,283.0,100,4.6,161,christian_eriksen,Tottenham Hotspur,95,MID
Bamidele,Alli,1819,3,-2,88,2.4,158.5,100,3.8,94,bamidele_alli,Tottenham Hotspur,90,MID
Victor,Wanyama,1819,3,-1,49,1.0,23.9,100,1.8,24,victor_wanyama,Tottenham Hotspur,50,MID
Heung-Min,Son,1819,3,1,86,1.0,219.9,0,5.1,159,heung_min_son,Tottenham Hotspur,85,MID
Harry,Winks,1819,3,0,55,0.0,50.7,100,2.0,53,harry_winks,Tottenham Hotspur,55,MID
Moussa,Sissoko,1819,3,-1,49,0.8,90.2,100,2.6,76,moussa_sissoko,Tottenham Hotspur,50,MID
Lucas,Rodrigues Moura da Silva,1819,3,-1,69,2.4,161.9,100,4.1,131,lucas_rodrigues_moura_da_silva,Tottenham Hotspur,70,MID
Fernando,Llorente,1819,4,-9,51,1.2,63.1,100,2.0,41,fernando_llorente,Tottenham Hotspur,60,FWD
Harry,Kane,1819,4,1,126,0.0,261.3,100,5.7,160,harry_kane,Tottenham Hotspur,125,FWD
Georges-Kévin,Nkoudou,1819,3,-2,48,0.0,3.3,0,4.0,4,georges_kevin_nkoudou,Tottenham Hotspur,50,MID
Luke,Amos,1819,3,-2,43,0.0,0.2,None,1.0,1,luke_amos,Tottenham Hotspur,45,MID
Paulo,Gazzaniga,1819,1,0,45,0.6,8.2,None,4.3,13,paulo_gazzaniga,Tottenham Hotspur,45,GK
Alfie,Whiteman,1819,1,0,40,0.0,0.0,None,0.0,0,alfie_whiteman,Tottenham Hotspur,40,GK
Oliver,Skipp,1819,3,0,45,0.2,7.0,None,1.5,12,oliver_skipp,Tottenham Hotspur,45,MID
Juan,Foyth,1819,2,0,50,0.8,36.3,0,2.9,35,juan_foyth,Tottenham Hotspur,50,DEF
Timothy,Eyoma,1819,2,0,40,0.0,0.0,None,0.0,0,timothy_eyoma,Tottenham Hotspur,40,DEF
Kazaiah,Sterling,1819,4,0,45,0.0,0.0,0,0.0,0,kazaiah_sterling,Tottenham Hotspur,45,FWD
George,Marsh,1819,3,0,45,0.0,0.0,None,0.0,0,george_marsh,Tottenham Hotspur,45,MID
Vincent,Janssen,1819,4,0,45,0.6,6.5,None,1.0,3,vincent_janssen,Tottenham Hotspur,45,FWD
Heurelho,Gomes,1819,1,-3,42,0.0,0.0,None,0.0,0,heurelho_gomes,Watford,45,GK
Pontus,Dahlberg,1819,1,-2,43,0.0,0.0,None,0.0,0,pontus_dahlberg,Watford,45,GK
Younes,Kaboul,1819,2,-3,42,0.0,0.0,0,0.0,0,younes_kaboul,Watford,45,DEF
Craig,Cathcart,1819,2,0,45,1.2,100.8,100,2.6,93,craig_cathcart,Watford,45,DEF
Sebastian,Prödl,1819,2,-3,42,0.0,0.0,100,1.0,1,sebastian_prodl,Watford,45,DEF
José,Holebas,1819,2,3,48,-0.5,140.6,0,3.3,93,jose_holebas,Watford,45,DEF
Miguel,Britos,1819,2,-2,43,0.0,2.9,100,1.0,3,miguel_britos,Watford,45,DEF
Christian,Kabasele,1819,2,-1,44,0.8,56.7,100,1.7,36,christian_kabasele,Watford,45,DEF
Daryl,Janmaat,1819,2,-1,49,1.5,67.8,100,2.8,50,daryl_janmaat,Watford,50,DEF
Adrian,Mariappa,1819,2,-3,42,0.8,54.5,None,2.2,57,adrian_mariappa,Watford,45,DEF
Francisco,Femenía Far,1819,2,-3,42,1.0,76.0,100,2.3,66,francisco_femenia_far,Watford,45,DEF
Marvin,Zeegelaar,1819,2,-3,42,0.0,0.0,0,0.0,0,marvin_zeegelaar,Watford,45,DEF
Marc,Navarro,1819,2,-3,42,0.2,2.3,100,1.0,2,marc_navarro,Watford,45,DEF
Adam,Masina,1819,2,-2,43,0.8,30.1,None,1.9,26,adam_masina,Watford,45,DEF
Nathaniel,Chalobah,1819,3,-1,44,0.5,8.8,100,1.1,10,nathaniel_chalobah,Watford,45,MID
Tom,Cleverley,1819,3,0,50,0.2,17.2,100,1.9,25,tom_cleverley,Watford,50,MID
Etienne,Capoue,1819,3,-2,48,0.8,102.8,100,2.4,79,etienne_capoue,Watford,50,MID
Abdoulaye,Doucouré,1819,3,-2,58,2.2,198.9,100,3.5,124,abdoulaye_doucoure,Watford,60,MID
Roberto,Pereyra,1819,3,-1,59,1.3,171.8,100,3.7,122,roberto_pereyra,Watford,60,MID
Will,Hughes,1819,3,-1,49,2.0,129.6,100,2.7,87,will_hughes,Watford,50,MID
Gerard,Deulofeu,1819,3,2,57,4.5,185.6,100,4.4,133,gerard_deulofeu,Watford,55,MID
Andre,Gray,1819,4,-1,59,3.8,112.8,100,2.9,83,andre_gray,Watford,60,FWD
Troy,Deeney,1819,4,-2,58,0.3,216.9,100,3.6,116,troy_deeney,Watford,60,FWD
Stefano,Okaka,1819,4,0,50,0.0,5.2,0,0.5,1,stefano_okaka,Watford,50,FWD
Jerome,Sinclair,1819,4,-1,44,0.0,0.0,100,0.0,0,jerome_sinclair,Watford,45,FWD
Ben,Foster,1819,1,1,46,2.2,104.1,None,3.4,129,ben_foster,Watford,45,GK
Ken,Sema,1819,3,-4,46,0.5,40.8,None,2.2,37,ken_sema,Watford,50,MID
Domingos,Quina,1819,3,-1,44,0.0,13.1,0,2.1,17,domingos_quina,Watford,45,MID
Isaac,Success Ajayi,1819,4,0,45,0.7,81.4,100,1.4,42,isaac_success_ajayi,Watford,45,FWD
Ben,Wilmot,1819,2,0,40,0.0,0.8,0,0.5,1,ben_wilmot,Watford,40,DEF
Adalberto,Peñaranda,1819,4,0,50,0.0,0.0,100,0.0,0,adalberto_penaranda,Watford,50,FWD
Adrián,San Miguel del Castillo,1819,1,-3,42,0.0,0.0,None,0.0,0,adrian_san_miguel_del_castillo,West Ham United,45,GK
Lukasz,Fabianski,1819,1,2,47,4.4,115.5,100,3.8,143,lukasz_fabianski,West Ham United,45,GK
Winston,Reid,1819,2,-1,44,0.0,0.0,0,0.0,0,winston_reid,West Ham United,45,DEF
Aaron,Cresswell,1819,2,-5,50,0.0,72.3,100,1.7,34,aaron_cresswell,West Ham United,55,DEF
Angelo,Ogbonna,1819,2,-3,42,0.6,68.5,None,2.0,48,angelo_ogbonna,West Ham United,45,DEF
Sam,Byram,1819,2,0,45,0.0,0.0,0,0.0,0,sam_byram,West Ham United,45,DEF
Pablo,Zabaleta,1819,2,-2,43,1.0,71.8,75,2.2,56,pablo_zabaleta,West Ham United,45,DEF
Declan,Rice,1819,2,-1,44,2.0,97.1,100,2.7,92,declan_rice,West Ham United,45,DEF
Reece,Oxford,1819,2,-3,42,0.0,0.0,0,0.0,0,reece_oxford,West Ham United,45,DEF
Ryan,Fredericks,1819,2,-5,45,4.0,42.0,100,2.5,38,ryan_fredericks,West Ham United,50,DEF
Issa,Diop,1819,2,-3,42,3.6,94.8,None,2.6,87,issa_diop,West Ham United,45,DEF
Arthur,Masuaku,1819,3,-3,42,3.0,70.3,100,2.1,49,arthur_masuaku,West Ham United,45,MID
Mark,Noble,1819,3,-2,48,6.2,107.6,100,3.2,99,mark_noble,West Ham United,50,MID
Pedro,Obiang,1819,3,-3,42,1.6,43.6,100,1.8,43,pedro_obiang,West Ham United,45,MID
Manuel,Lanzini,1819,3,-1,64,3.4,42.4,100,3.1,31,manuel_lanzini,West Ham United,65,MID
Michail,Antonio,1819,3,-2,68,6.4,167.0,100,3.6,118,michail_antonio,West Ham United,70,MID
Edimilson,Fernandes,1819,3,0,45,0.0,0.0,0,0.0,0,edimilson_fernandes,West Ham United,45,MID
Marko,Arnautovic,1819,4,-3,67,5.2,199.2,100,4.2,117,marko_arnautovic,West Ham United,70,FWD
Andy,Carroll,1819,4,-1,54,0.0,25.8,0,1.0,12,andy_carroll,West Ham United,55,FWD
Javier,Hernández Balcázar,1819,4,-4,61,0.4,93.4,100,3.4,86,javier_hernandez_balcazar,West Ham United,65,FWD
Jordan,Hugill,1819,4,0,50,0.0,0.0,0,0.0,0,jordan_hugill,West Ham United,50,FWD
Jack,Wilshere,1819,3,-2,48,1.2,16.3,100,2.1,17,jack_wilshere,West Ham United,50,MID
Andriy,Yarmolenko,1819,3,-3,67,0.0,29.1,100,3.0,27,andriy_yarmolenko,West Ham United,70,MID
Fabián,Balbuena,1819,2,-3,42,3.2,77.8,100,2.7,61,fabian_balbuena,West Ham United,45,DEF
Felipe Anderson,Pereira Gomes,1819,3,-2,68,3.6,272.2,100,4.3,155,felipe_anderson_pereira_gomes,West Ham United,70,MID
Robert,Snodgrass,1819,3,-5,50,1.0,181.5,100,2.6,85,robert_snodgrass,West Ham United,55,MID
Lucas,Pérez,1819,4,-3,62,1.8,37.7,100,2.2,33,lucas_perez,West Ham United,65,FWD
Carlos,Sánchez,1819,3,-2,43,0.4,7.8,100,1.3,9,carlos_sanchez,West Ham United,45,MID
Grady,Diangana,1819,3,0,45,0.8,46.2,None,1.5,25,grady_diangana,West Ham United,45,MID
Joe,Powell,1819,3,0,45,0.0,0.0,0,0.0,0,joe_powell,West Ham United,45,MID
Conor,Coventry,1819,3,0,45,0.0,0.0,None,0.0,0,conor_coventry,West Ham United,45,MID
Alexandre Nascimento,Costa Silva,1819,4,0,45,0.0,4.8,None,1.0,1,alexandre_nascimento_costa_silva,West Ham United,45,FWD
Samir,Nasri,1819,3,-6,49,0.0,16.4,100,2.8,14,samir_nasri,West Ham United,55,MID
Ben,Johnson,1819,2,0,40,0.0,0.8,100,2.0,2,ben_johnson,West Ham United,40,DEF
Nathan,Holland,1819,3,0,40,0.0,0.0,None,0.0,0,nathan_holland,West Ham United,40,MID
John,Ruddy,1819,1,-3,42,0.0,2.7,None,7.0,7,john_ruddy,Wolverhampton Wanderers,45,GK
Will,Norris,1819,1,-1,39,0.2,0.0,None,1.0,1,will_norris,Wolverhampton Wanderers,40,GK
Willy,Boly,1819,2,2,47,3.4,137.7,100,3.3,120,willy_boly,Wolverhampton Wanderers,45,DEF
Barry,Douglas,1819,2,0,50,0.0,0.0,0,0.0,0,barry_douglas,Wolverhampton Wanderers,50,DEF
Matt,Doherty,1819,2,8,53,5.8,201.6,100,3.8,144,matt_doherty,Wolverhampton Wanderers,45,DEF
Romain,Saïss,1819,2,-3,42,0.0,56.2,100,2.5,47,romain_saiss,Wolverhampton Wanderers,45,DEF
Ryan,Bennett,1819,2,1,41,3.0,86.9,100,2.6,89,ryan_bennett,Wolverhampton Wanderers,40,DEF
Danny,Batth,1819,2,0,40,0.0,0.0,0,0.0,0,danny_batth,Wolverhampton Wanderers,40,DEF
Roderick Jefferson,Gonçalves Miranda,1819,2,0,40,0.0,0.0,0,0.0,0,roderick_jefferson_goncalves_miranda,Wolverhampton Wanderers,40,DEF
Conor,Coady,1819,2,0,45,3.6,61.8,None,2.5,94,conor_coady,Wolverhampton Wanderers,45,DEF
Rúben Gonçalo,Silva Nascimento Vinagre,1819,2,-2,43,0.6,30.0,100,1.4,24,ruben_goncalo_silva_nascimento_vinagre,Wolverhampton Wanderers,45,DEF
Diogo,Jota,1819,3,-2,63,5.2,185.0,100,4.2,139,diogo_jota,Wolverhampton Wanderers,65,MID
Rúben Diogo,da Silva Neves,1819,3,-1,49,4.6,146.8,100,3.0,104,ruben_diogo_da_silva_neves,Wolverhampton Wanderers,50,MID
Ivan,Cavaleiro,1819,3,-3,52,0.4,66.0,100,2.1,48,ivan_cavaleiro,Wolverhampton Wanderers,55,MID
Hélder,Costa,1819,3,-4,46,0.0,70.9,100,2.1,52,helder_costa,Wolverhampton Wanderers,50,MID
Bright,Enobakhare,1819,3,-2,43,0.0,0.0,0,0.0,0,bright_enobakhare,Wolverhampton Wanderers,45,MID
Raúl,Jiménez,1819,4,14,69,3.0,285.4,100,4.8,181,raul_jimenez,Wolverhampton Wanderers,55,FWD
Bonatini Lohner Maia,Bonatini,1819,4,-4,46,0.0,13.6,0,1.4,10,bonatini_lohner_maia_bonatini,Wolverhampton Wanderers,50,FWD
Morgan,Gibbs-White,1819,3,-2,43,1.2,32.5,None,1.4,37,morgan_gibbs_white,Wolverhampton Wanderers,45,MID
Rafa,Mir,1819,4,0,45,0.0,0.0,0,0.0,0,rafa_mir,Wolverhampton Wanderers,45,FWD
Rui Pedro,dos Santos Patrício,1819,1,0,45,3.6,69.1,None,3.2,118,rui_pedro_dos_santos_patricio,Wolverhampton Wanderers,45,GK
João Filipe Iria,Santos Moutinho,1819,3,-4,51,2.6,216.4,None,3.1,119,joao_filipe_iria_santos_moutinho,Wolverhampton Wanderers,55,MID
Jonathan,Castro Otto,1819,2,-2,43,5.4,133.3,100,3.1,103,jonathan_castro_otto,Wolverhampton Wanderers,45,DEF
Adama,Traoré,1819,3,-4,51,0.6,75.8,75,1.5,44,adama_traore,Wolverhampton Wanderers,55,MID
Leander,Dendoncker,1819,3,-2,43,3.0,75.1,100,2.5,48,leander_dendoncker,Wolverhampton Wanderers,45,MID
Kortney,Hause,1819,2,0,40,0.0,0.0,0,0.0,0,kortney_hause,Wolverhampton Wanderers,40,DEF
Ryan John,Giles,1819,3,0,45,0.0,0.0,None,0.0,0,ryan_john_giles,Wolverhampton Wanderers,45,MID
Max,Kilman,1819,2,0,40,0.2,0.0,None,1.0,1,max_kilman,Wolverhampton Wanderers,40,DEF
Cameron,John,1819,2,0,40,0.0,0.0,None,0.0,0,cameron_john,Wolverhampton Wanderers,40,DEF
Shkodran,Mustafi,1920,2,-4,51,1.4,47.9,0,2.9,43,shkodran_mustafi,Arsenal,55,DEF
Héctor,Bellerín,1920,2,-3,52,1.6,37.0,100,2.9,44,hector_bellerin,Arsenal,55,DEF
Sead,Kolasinac,1920,2,-3,52,2.6,53.0,100,2.1,55,sead_kolasinac,Arsenal,55,DEF
Ainsley,Maitland-Niles,1920,2,-5,45,0.4,53.6,100,2.0,41,ainsley_maitland_niles,Arsenal,50,DEF
Sokratis,Papastathopoulos,1920,2,-2,48,0.0,58.5,100,3.0,57,sokratis_papastathopoulos,Arsenal,50,DEF
Nacho,Monreal,1920,2,0,50,0.0,10.0,0,3.3,10,nacho_monreal,Arsenal,50,DEF
Laurent,Koscielny,1920,2,0,50,0.0,0.0,0,0.0,0,laurent_koscielny,Arsenal,50,DEF
Konstantinos,Mavropanos,1920,2,-2,43,0.0,0.0,0,0.0,0,konstantinos_mavropanos,Arsenal,45,DEF
Carl,Jenkinson,1920,2,0,45,0.0,0.0,0,0.0,0,carl_jenkinson,Arsenal,45,DEF
Rob,Holding,1920,2,-1,44,0.7,15.8,100,2.0,16,rob_holding,Arsenal,45,DEF
Pierre-Emerick,Aubameyang,1920,4,-1,109,6.7,285.2,100,5.7,205,pierre_emerick_aubameyang,Arsenal,110,FWD
Alexandre,Lacazette,1920,4,-3,92,4.9,173.8,100,3.9,118,alexandre_lacazette,Arsenal,95,FWD
Edward,Nketiah,1920,4,-2,43,0.6,36.4,100,1.9,25,edward_nketiah,Arsenal,45,FWD
Bernd,Leno,1920,1,-2,48,0.0,84.1,0,3.8,114,bernd_leno,Arsenal,50,GK
Mesut,Özil,1920,3,-6,69,0.0,99.8,100,2.9,53,mesut_ozil,Arsenal,75,MID
Henrikh,Mkhitaryan,1920,3,-3,67,0.0,8.6,0,1.3,4,henrikh_mkhitaryan,Arsenal,70,MID
Granit,Xhaka,1920,3,-4,51,3.1,89.9,100,2.4,73,granit_xhaka,Arsenal,55,MID
Lucas,Torreira,1920,3,-3,47,0.3,69.7,100,1.6,46,lucas_torreira,Arsenal,50,MID
Mohamed,Elneny,1920,3,-3,42,0.0,0.0,0,0.0,0,mohamed_elneny,Arsenal,45,MID
Matteo,Guendouzi,1920,3,-4,41,0.0,71.6,None,2.0,48,matteo_guendouzi,Arsenal,45,MID
David,Luiz Moreira Marinho,1920,2,-3,57,2.6,102.1,100,2.8,94,david_luiz_moreira_marinho,Arsenal,60,DEF
Emiliano,Martínez,1920,1,-1,44,3.4,25.8,None,3.7,33,emiliano_martinez,Arsenal,45,GK
Calum,Chambers,1920,2,-2,43,0.0,58.7,0,3.0,42,calum_chambers,Arsenal,45,DEF
Daniel,Ceballos Fernández,1920,3,-3,52,2.1,91.7,100,2.4,57,daniel_ceballos_fernandez,Arsenal,55,MID
Cédric,Soares,1920,2,-2,48,2.6,68.7,100,2.9,61,cedric_soares,Arsenal,50,DEF
Nicolas,Pépé,1920,3,-6,89,1.0,176.5,100,3.4,106,nicolas_pepe,Arsenal,95,MID
Reiss,Nelson,1920,3,-2,53,1.3,44.4,100,1.8,30,reiss_nelson,Arsenal,55,MID
Joseph,Willock,1920,3,-3,47,1.3,55.2,100,1.4,41,joseph_willock,Arsenal,50,MID
Gabriel Teodoro,Martinelli Silva,1920,4,-3,42,0.0,42.5,0,2.8,39,gabriel_teodoro_martinelli_silva,Arsenal,45,FWD
Kieran,Tierney,1920,2,-2,53,3.9,39.8,100,2.8,42,kieran_tierney,Arsenal,55,DEF
Bukayo,Saka,1920,3,2,47,2.7,89.8,100,2.7,71,bukayo_saka,Arsenal,45,MID
Emile,Smith Rowe,1920,3,-2,43,0.0,1.6,0,2.0,4,emile_smith_rowe,Arsenal,45,MID
Tyreece,John-Jules,1920,4,-1,44,0.0,0.0,0,0.0,0,tyreece_john_jules,Arsenal,45,FWD
Pablo,Marí,1920,2,-6,44,0.0,3.0,0,4.0,8,pablo_mari,Arsenal,50,DEF
Zech,Medley,1920,2,0,40,0.0,0.0,None,0.0,0,zech_medley,Arsenal,40,DEF
Matt,Macey,1920,1,0,40,0.0,0.0,None,0.0,0,matt_macey,Arsenal,40,GK
Matthew,Smith,1920,2,0,40,0.0,0.0,None,0.0,0,matthew_smith,Arsenal,40,DEF
Ahmed,El Mohamady,1920,2,-4,41,1.4,64.6,0,2.2,39,ahmed_el_mohamady,Aston Villa,45,DEF
James,Chester,1920,2,-3,42,0.0,0.0,0,0.0,0,james_chester,Aston Villa,45,DEF
Neil,Taylor,1920,2,-3,42,0.7,26.7,100,1.6,22,neil_taylor,Aston Villa,45,DEF
Kortney,Hause,1920,2,-1,44,0.7,63.4,100,1.9,34,kortney_hause,Aston Villa,45,DEF
Jonathan,Kodjia,1920,4,-1,54,0.0,3.8,0,0.8,5,jonathan_kodjia,Aston Villa,55,FWD
Ørjan,Nyland,1920,1,-2,43,0.3,10.2,100,2.1,15,orjan_nyland,Aston Villa,45,GK
Conor,Hourihane,1920,3,-3,57,3.0,125.3,100,3.1,83,conor_hourihane,Aston Villa,60,MID
Jack,Grealish,1920,3,-1,59,3.6,287.0,100,4.1,149,jack_grealish,Aston Villa,60,MID
Anwar,El Ghazi,1920,3,-3,52,1.0,152.0,100,2.7,93,anwar_el_ghazi,Aston Villa,55,MID
John,McGinn,1920,3,-3,52,2.3,145.9,100,3.0,84,john_mcginn,Aston Villa,55,MID
Andre,Green,1920,3,-2,48,0.0,0.0,0,0.0,0,andre_green,Aston Villa,50,MID
Birkir,Bjarnason,1920,3,0,45,0.0,0.0,0,0.0,0,birkir_bjarnason,Aston Villa,45,MID
Keinan,Davis,1920,3,-3,42,1.3,29.9,100,1.4,25,keinan_davis,Aston Villa,45,MID
Henri,Lansbury,1920,3,-1,44,0.1,5.5,100,1.2,12,henri_lansbury,Aston Villa,45,MID
José Ignacio,Peleteiro Romallo,1920,3,-3,57,0.1,17.3,100,1.7,17,jose_ignacio_peleteiro_romallo,Aston Villa,60,MID
Tom,Heaton,1920,1,-2,43,0.0,50.7,0,3.0,59,tom_heaton,Aston Villa,45,GK
Daniel,Drinkwater,1920,3,-1,44,0.0,4.7,75,1.2,6,daniel_drinkwater,Aston Villa,45,MID
Matt,Targett,1920,2,-2,43,1.6,106.9,100,2.9,80,matt_targett,Aston Villa,45,DEF
Wesley,Moraes,1920,4,-6,54,0.0,108.3,0,3.2,67,wesley_moraes,Aston Villa,60,FWD
Jed,Steer,1920,1,-2,43,0.0,0.0,100,1.0,1,jed_steer,Aston Villa,45,GK
Tyrone,Mings,1920,2,-1,44,3.4,96.6,100,2.7,90,tyrone_mings,Aston Villa,45,DEF
Ezri,Konsa Ngoyo,1920,2,-2,43,3.7,72.8,100,2.6,65,ezri_konsa_ngoyo,Aston Villa,45,DEF
Bjorn,Engels,1920,2,-2,43,0.0,44.5,75,2.5,42,bjorn_engels,Aston Villa,45,DEF
Frédéric,Guilbert,1920,2,-2,43,2.0,77.2,100,2.5,62,frederic_guilbert,Aston Villa,45,DEF
Mahmoud Ahmed,Ibrahim Hassan,1920,3,-3,52,5.1,145.7,100,2.9,98,mahmoud_ahmed_ibrahim_hassan,Aston Villa,55,MID
Douglas Luiz,Soares de Paulo,1920,3,-2,43,2.0,118.0,None,2.5,90,douglas_luiz_soares_de_paulo,Aston Villa,45,MID
Lovre,Kalinic,1920,1,-3,42,0.0,0.0,0,0.0,0,lovre_kalinic,Aston Villa,45,GK
Marvelous,Nakamba,1920,3,-1,44,0.7,47.9,100,1.5,43,marvelous_nakamba,Aston Villa,45,MID
Indiana,Vassilev,1920,3,0,45,0.3,0.9,None,1.0,4,indiana_vassilev,Aston Villa,45,MID
José,Reina,1920,1,-3,42,3.1,30.0,100,3.4,41,jose_reina,Aston Villa,45,GK
Mbwana,Samatta,1920,4,-9,51,1.6,44.2,None,2.1,29,mbwana_samatta,Aston Villa,60,FWD
Borja,González Tomás,1920,4,-2,53,0.0,0.4,0,1.0,2,borja_gonzalez_tomas,Aston Villa,55,FWD
Kaine,Hayden,1920,3,0,45,0.0,0.0,None,0.0,0,kaine_hayden,Aston Villa,45,MID
Steve,Cook,1920,2,0,50,0.7,77.2,100,1.8,52,steve_cook,Bournemouth,50,DEF
Nathan,Aké,1920,2,-2,48,1.3,111.0,100,2.7,79,nathan_ake,Bournemouth,50,DEF
Charlie,Daniels,1920,2,-3,42,0.0,5.2,0,1.5,3,charlie_daniels,Bournemouth,45,DEF
Chris,Mepham,1920,2,-2,43,0.1,43.7,0,2.2,27,chris_mepham,Bournemouth,45,DEF
Simon,Francis,1920,2,-2,43,0.0,40.2,75,1.1,16,simon_francis,Bournemouth,45,DEF
Adam,Smith,1920,2,-2,43,1.1,58.8,100,2.0,49,adam_smith,Bournemouth,45,DEF
Lloyd,Kelly,1920,2,-1,44,1.4,12.2,100,1.4,11,lloyd_kelly,Bournemouth,45,DEF
Diego,Rico,1920,2,2,42,3.3,125.5,100,3.1,84,diego_rico,Bournemouth,40,DEF
Jack,Simpson,1920,2,-1,39,0.0,6.4,100,1.0,4,jack_simpson,Bournemouth,40,DEF
